Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-urwj,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sent,Spreadsheet: sent_1,Spreadsheet: word_1,Spreadsheet: card_1,Spreadsheet: card_2,Spreadsheet: corr_1,Spreadsheet: cons,Spreadsheet: vowel,Spreadsheet: target,Spreadsheet: vot,Spreadsheet: coda_vc,Manipulation: Spreadsheet,Store: response 1,Store: response 2,Store: Score,Store: Total_q,Store: Score_total
1,1734453992722,17/12/2024 16:46:32,1734435992722,-5,17/12/2024 06:46:32,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,,,,,,info,START SUBSYSTEM base.component.audioSubsystem,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1734454005773,17/12/2024 16:46:45,1734436005773,-5,17/12/2024 06:46:45,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,,,,,,info,SUBSYSTEM READY base.component.audioSubsystem,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1734454005779,17/12/2024 16:46:45,1734436005779,-5,17/12/2024 06:46:45,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1734454017661,17/12/2024 16:46:57,1734436017661,-5,17/12/2024 06:46:57,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Instructions,Screen 1,9vmjmj,1,continue,,11893.400000011921,11883.199999999999,11893.400000011921,11893.400000011921,11883.199999999999,11893.400000011921,1,11893.400000011921,0,0,,Click To Continue,Continue Button,2,object-50,Instructions,,,,,,,,,,,,,,,,,
5,1734454017675,17/12/2024 16:46:57,1734436017675,-5,17/12/2024 06:46:57,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Practice,Screen 1,u89cti,1,info,audio started,17.599999999998545,0,17.599999999998545,17.599999999998545,0,17.599999999998545,0,17.599999999998545,0,0,,Audio Clip,Audio,3,object-92,Practice,Todd has a cat named ___,beb_sent.mp3,beb_word.mp3,beb,meb,beb,b,e,,,,,,,0,,
6,1734454019818,17/12/2024 16:46:59,1734436019818,-5,17/12/2024 06:46:59,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Practice,Screen 1,u89cti,1,info,audio finished,2166.800000000003,2150.100000000002,2166.800000000003,2166.800000000003,2150.100000000002,2166.800000000003,0,2166.800000000003,0,0,,Audio Clip,Audio,3,object-92,Practice,Todd has a cat named ___,beb_sent.mp3,beb_word.mp3,beb,meb,beb,b,e,,,,,,,0,,
7,1734454021622,17/12/2024 16:47:01,1734436021622,-5,17/12/2024 06:47:01,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Practice,Screen 1,u89cti,1,info,audio started,3972.3000000357642,3966.7000000000007,3972.3000000357642,3972.3000000357642,3966.7000000000007,3972.3000000357642,0,3972.3000000357642,0,0,,Audio Clip,Audio,4,object-108,Practice,Todd has a cat named ___,beb_sent.mp3,beb_word.mp3,beb,meb,beb,b,e,,,,,,,0,,
8,1734454021728,17/12/2024 16:47:01,1734436021728,-5,17/12/2024 06:47:01,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Practice,Screen 1,u89cti,1,info,audio finished,4077.5000000238433,4066.7000000000007,4077.5000000238433,4077.5000000238433,4066.7000000000007,4077.5000000238433,0,4077.5000000238433,0,0,,Audio Clip,Audio,4,object-108,Practice,Todd has a cat named ___,beb_sent.mp3,beb_word.mp3,beb,meb,beb,b,e,,,,,,,0,,
9,1734454024561,17/12/2024 16:47:04,1734436024561,-5,17/12/2024 06:47:04,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Practice,Screen 1,u89cti,1,info,audio started,6911.000000023843,6900.0999999999985,6911.000000023843,6911.000000023843,6900.0999999999985,6911.000000023843,0,6911.000000023843,0,0,,Audio Clip,Audio,4,object-108,Practice,Todd has a cat named ___,beb_sent.mp3,beb_word.mp3,beb,meb,beb,b,e,,,,,,,0,,
10,1734454024666,17/12/2024 16:47:04,1734436024666,-5,17/12/2024 06:47:04,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Practice,Screen 1,u89cti,1,info,audio finished,7015.500000023843,7000.0999999999985,7015.500000023843,7015.500000023843,7000.0999999999985,7015.500000023843,0,7015.500000023843,0,0,,Audio Clip,Audio,4,object-108,Practice,Todd has a cat named ___,beb_sent.mp3,beb_word.mp3,beb,meb,beb,b,e,,,,,,,0,,
11,1734454027395,17/12/2024 16:47:07,1734436027395,-5,17/12/2024 06:47:07,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Practice,Screen 1,u89cti,1,response,beb,9743.600000047685,9733.400000000001,9743.600000047685,9743.600000047685,9733.400000000001,9743.600000047685,1,9743.600000047685,0,0,,Click Response,Card1,7,object-96,Practice,Todd has a cat named ___,beb_sent.mp3,beb_word.mp3,beb,meb,beb,b,e,,,,,,,100,,
12,1734454027395,17/12/2024 16:47:07,1734436027395,-5,17/12/2024 06:47:07,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Practice,Screen 1,u89cti,1,continue,,9745.400000000001,9733.400000000001,9745.400000000001,9745.400000000001,9733.400000000001,9745.400000000001,0,9745.400000000001,0,0,,Click To Continue,Card1,7,object-96,Practice,Todd has a cat named ___,beb_sent.mp3,beb_word.mp3,beb,meb,beb,b,e,,,,,,,100,,
13,1734454027400,17/12/2024 16:47:07,1734436027400,-5,17/12/2024 06:47:07,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Practice,Screen 2,653lng,2,info,audio started,16.599999999998545,0,16.599999999998545,16.599999999998545,0,16.599999999998545,1,16.599999999998545,0,0,,Audio Clip,Audio,2,object-78,Practice,Todd has a cat named ___,beb_sent.mp3,beb_word.mp3,beb,meb,beb,b,e,,,,,,,100,,
14,1734454027501,17/12/2024 16:47:07,1734436027501,-5,17/12/2024 06:47:07,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Practice,Screen 2,653lng,2,info,audio finished,117.40000003576279,116.80000000000291,117.40000003576279,117.40000003576279,116.80000000000291,117.40000003576279,1,117.40000003576279,0,0,,Audio Clip,Audio,2,object-78,Practice,Todd has a cat named ___,beb_sent.mp3,beb_word.mp3,beb,meb,beb,b,e,,,,,,,100,,
15,1734454027950,17/12/2024 16:47:07,1734436027950,-5,17/12/2024 06:47:07,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Practice,Screen 2,653lng,2,continue,,566.6999999999971,566.6999999999971,566.6999999999971,566.6999999999971,566.6999999999971,566.6999999999971,1,566.6999999999971,0,0,,Fixation Timing,Fixation,1,object-77,Practice,Todd has a cat named ___,beb_sent.mp3,beb_word.mp3,beb,meb,beb,b,e,,,,,,,100,,
16,1734454027966,17/12/2024 16:47:07,1734436027966,-5,17/12/2024 06:47:07,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,2,Practice,Screen 1,u89cti,1,info,audio started,16.200000035765697,0,16.200000035765697,16.200000035765697,0,16.200000035765697,0,16.200000035765697,0,0,,Audio Clip,Audio,3,object-92,Practice,Kip has a toad named ___,pa_125_sent.mp3,pa_125_word.mp3,pab,pap,pab,p,a,,,,,,,100,,
17,1734454029561,17/12/2024 16:47:09,1734436029561,-5,17/12/2024 06:47:09,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,2,Practice,Screen 1,u89cti,1,info,audio finished,1610.6000000119238,1600,1610.6000000119238,1610.6000000119238,1600,1610.6000000119238,0,1610.6000000119238,0,0,,Audio Clip,Audio,3,object-92,Practice,Kip has a toad named ___,pa_125_sent.mp3,pa_125_word.mp3,pab,pap,pab,p,a,,,,,,,100,,
18,1734454033142,17/12/2024 16:47:13,1734436033142,-5,17/12/2024 06:47:13,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,2,Practice,Screen 1,u89cti,1,info,audio started,5192.100000011924,5183.4000000000015,5192.100000011924,5192.100000011924,5183.4000000000015,5192.100000011924,0,5192.100000011924,0,0,,Audio Clip,Audio,4,object-108,Practice,Kip has a toad named ___,pa_125_sent.mp3,pa_125_word.mp3,pab,pap,pab,p,a,,,,,,,100,,
19,1734454033351,17/12/2024 16:47:13,1734436033351,-5,17/12/2024 06:47:13,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,2,Practice,Screen 1,u89cti,1,info,audio finished,5400.600000011924,5400.100000000006,5400.600000011924,5400.600000011924,5400.100000000006,5400.600000011924,0,5400.600000011924,0,0,,Audio Clip,Audio,4,object-108,Practice,Kip has a toad named ___,pa_125_sent.mp3,pa_125_word.mp3,pab,pap,pab,p,a,,,,,,,100,,
20,1734454034872,17/12/2024 16:47:14,1734436034872,-5,17/12/2024 06:47:14,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,2,Practice,Screen 1,u89cti,1,response,pap,6921.000000047687,6916.700000000004,6921.000000047687,6921.000000047687,6916.700000000004,6921.000000047687,0,6921.000000047687,0,0,,Click Response,Card2,6,object-95,Practice,Kip has a toad named ___,pa_125_sent.mp3,pa_125_word.mp3,pab,pap,pab,p,a,,,,,,,50,,
21,1734454034872,17/12/2024 16:47:14,1734436034872,-5,17/12/2024 06:47:14,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,2,Practice,Screen 1,u89cti,1,continue,,6922.200000035766,6916.700000000004,6922.200000035766,6922.200000035766,6916.700000000004,6922.200000035766,0,6922.200000035766,0,0,,Click To Continue,Card2,6,object-95,Practice,Kip has a toad named ___,pa_125_sent.mp3,pa_125_word.mp3,pab,pap,pab,p,a,,,,,,,50,,
22,1734454034875,17/12/2024 16:47:14,1734436034875,-5,17/12/2024 06:47:14,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,2,Practice,Screen 2,653lng,2,info,audio started,8.80000004768226,0,8.80000004768226,8.80000004768226,0,8.80000004768226,1,8.80000004768226,0,0,,Audio Clip,Audio,2,object-78,Practice,Kip has a toad named ___,pa_125_sent.mp3,pa_125_word.mp3,pab,pap,pab,p,a,,,,,,,50,,
23,1734454034977,17/12/2024 16:47:14,1734436034977,-5,17/12/2024 06:47:14,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,2,Practice,Screen 2,653lng,2,info,audio finished,110.2000000238404,100,110.2000000238404,110.2000000238404,100,110.2000000238404,1,110.2000000238404,0,0,,Audio Clip,Audio,2,object-78,Practice,Kip has a toad named ___,pa_125_sent.mp3,pa_125_word.mp3,pab,pap,pab,p,a,,,,,,,50,,
24,1734454035434,17/12/2024 16:47:15,1734436035434,-5,17/12/2024 06:47:15,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,2,Practice,Screen 2,653lng,2,continue,,566.6999999999971,566.6999999999971,566.6999999999971,566.6999999999971,566.6999999999971,566.6999999999971,1,566.6999999999971,0,0,,Fixation Timing,Fixation,1,object-77,Practice,Kip has a toad named ___,pa_125_sent.mp3,pa_125_word.mp3,pab,pap,pab,p,a,,,,,,,50,,
25,1734454038628,17/12/2024 16:47:18,1734436038628,-5,17/12/2024 06:47:18,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Ready,Screen 1,3rv7ze,1,continue,,3194.3000000357642,3182.7000000000044,3194.3000000357642,3194.3000000357642,3182.7000000000044,3194.3000000357642,1,3194.3000000357642,0,0,,Click To Continue,Continue Button,2,object-82,Ready,,,,,,,,,,,,,,,50,,
26,1734454038639,17/12/2024 16:47:18,1734436038639,-5,17/12/2024 06:47:18,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Trials_blk1,Screen 1,rvjw9l,1,info,audio started,16.900000000001455,0,16.900000000001455,16.900000000001455,0,16.900000000001455,0,16.900000000001455,0,0,,Audio Clip,Audio,3,object-680,Trials_blk1,Todd has a cat named ___,meb_sent.mp3,meb_word.mp3,meb,beb,meb,m,e,0,,1,,,,50,,
27,1734454040625,17/12/2024 16:47:20,1734436040625,-5,17/12/2024 06:47:20,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Trials_blk1,Screen 1,rvjw9l,1,info,audio finished,2009.1000000357599,2000.5999999999985,2009.1000000357599,2009.1000000357599,2000.5999999999985,2009.1000000357599,0,2009.1000000357599,0,0,,Audio Clip,Audio,3,object-680,Trials_blk1,Todd has a cat named ___,meb_sent.mp3,meb_word.mp3,meb,beb,meb,m,e,0,,1,,,,50,,
28,1734454042857,17/12/2024 16:47:22,1734436042857,-5,17/12/2024 06:47:22,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Trials_blk1,Screen 1,rvjw9l,1,info,audio started,4241.500000011918,4234,4241.500000011918,4241.500000011918,4234,4241.500000011918,0,4241.500000011918,0,0,,Audio Clip,Audio,4,object-681,Trials_blk1,Todd has a cat named ___,meb_sent.mp3,meb_word.mp3,meb,beb,meb,m,e,0,,1,,,,50,,
29,1734454042962,17/12/2024 16:47:22,1734436042962,-5,17/12/2024 06:47:22,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Trials_blk1,Screen 1,rvjw9l,1,info,audio finished,4346.199999999997,4333.899999999994,4346.199999999997,4346.199999999997,4333.899999999994,4346.199999999997,0,4346.199999999997,0,0,,Audio Clip,Audio,4,object-681,Trials_blk1,Todd has a cat named ___,meb_sent.mp3,meb_word.mp3,meb,beb,meb,m,e,0,,1,,,,50,,
30,1734454043945,17/12/2024 16:47:23,1734436043945,-5,17/12/2024 06:47:23,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Trials_blk1,Screen 1,rvjw9l,1,info,audio started,5329.000000011918,5317.399999999994,5329.000000011918,5329.000000011918,5317.399999999994,5329.000000011918,0,5329.000000011918,0,0,,Audio Clip,Audio,4,object-681,Trials_blk1,Todd has a cat named ___,meb_sent.mp3,meb_word.mp3,meb,beb,meb,m,e,0,,1,,,,50,,
31,1734454044050,17/12/2024 16:47:24,1734436044050,-5,17/12/2024 06:47:24,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Trials_blk1,Screen 1,rvjw9l,1,info,audio finished,5433.999999999993,5417.299999999996,5433.999999999993,5433.999999999993,5417.299999999996,5433.999999999993,0,5433.999999999993,0,0,,Audio Clip,Audio,4,object-681,Trials_blk1,Todd has a cat named ___,meb_sent.mp3,meb_word.mp3,meb,beb,meb,m,e,0,,1,,,,50,,
32,1734454045267,17/12/2024 16:47:25,1734436045267,-5,17/12/2024 06:47:25,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Trials_blk1,Screen 1,rvjw9l,1,info,audio started,6650.600000000006,6634,6650.600000000006,6650.600000000006,6634,6650.600000000006,0,6650.600000000006,0,0,,Audio Clip,Audio,4,object-681,Trials_blk1,Todd has a cat named ___,meb_sent.mp3,meb_word.mp3,meb,beb,meb,m,e,0,,1,,,,50,,
33,1734454045372,17/12/2024 16:47:25,1734436045372,-5,17/12/2024 06:47:25,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Trials_blk1,Screen 1,rvjw9l,1,info,audio finished,6756.300000023839,6750.5999999999985,6756.300000023839,6756.300000023839,6750.5999999999985,6756.300000023839,0,6756.300000023839,0,0,,Audio Clip,Audio,4,object-681,Trials_blk1,Todd has a cat named ___,meb_sent.mp3,meb_word.mp3,meb,beb,meb,m,e,0,,1,,,,50,,
34,1734454046312,17/12/2024 16:47:26,1734436046312,-5,17/12/2024 06:47:26,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Trials_blk1,Screen 1,rvjw9l,1,response,meb,7695.60000003576,7684,7695.60000003576,7695.60000003576,7684,7695.60000003576,1,7695.60000003576,0,0,,Click Response,Card1,7,object-684,Trials_blk1,Todd has a cat named ___,meb_sent.mp3,meb_word.mp3,meb,beb,meb,m,e,0,,1,,,,67,,
35,1734454046313,17/12/2024 16:47:26,1734436046313,-5,17/12/2024 06:47:26,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Trials_blk1,Screen 1,rvjw9l,1,continue,,7696.699999999997,7684,7696.699999999997,7696.699999999997,7684,7696.699999999997,0,7696.699999999997,0,0,,Click To Continue,Card1,7,object-684,Trials_blk1,Todd has a cat named ___,meb_sent.mp3,meb_word.mp3,meb,beb,meb,m,e,0,,1,,,,67,,
36,1734454046316,17/12/2024 16:47:26,1734436046316,-5,17/12/2024 06:47:26,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Trials_blk1,Screen 3,2d6z4v,2,info,audio started,16.100000035759876,0,16.100000035759876,16.100000035759876,0,16.100000035759876,1,16.100000035759876,0,0,,Audio Clip,Audio,2,object-46,Trials_blk1,Todd has a cat named ___,meb_sent.mp3,meb_word.mp3,meb,beb,meb,m,e,0,,1,,,,67,,
37,1734454046417,17/12/2024 16:47:26,1734436046417,-5,17/12/2024 06:47:26,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Trials_blk1,Screen 3,2d6z4v,2,info,audio finished,117.19999999999709,116.69999999999709,117.19999999999709,117.19999999999709,116.69999999999709,117.19999999999709,1,117.19999999999709,0,0,,Audio Clip,Audio,2,object-46,Trials_blk1,Todd has a cat named ___,meb_sent.mp3,meb_word.mp3,meb,beb,meb,m,e,0,,1,,,,67,,
38,1734454046867,17/12/2024 16:47:26,1734436046867,-5,17/12/2024 06:47:26,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,1,Trials_blk1,Screen 3,2d6z4v,2,continue,,566.6999999999971,566.6999999999971,566.6999999999971,566.6999999999971,566.6999999999971,566.6999999999971,1,566.6999999999971,0,0,,Fixation Timing,Fixation,1,object-45,Trials_blk1,Todd has a cat named ___,meb_sent.mp3,meb_word.mp3,meb,beb,meb,m,e,0,,1,,,,67,,
39,1734454046876,17/12/2024 16:47:26,1734436046876,-5,17/12/2024 06:47:26,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,2,Trials_blk1,Screen 1,rvjw9l,1,info,audio started,9.900000035762787,0,9.900000035762787,9.900000035762787,0,9.900000035762787,0,9.900000035762787,0,0,,Audio Clip,Audio,3,object-680,Trials_blk1,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kack,kag,kack,k,a,1,short,0,,,,67,,
40,1734454048522,17/12/2024 16:47:28,1734436048522,-5,17/12/2024 06:47:28,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,2,Trials_blk1,Screen 1,rvjw9l,1,info,audio finished,1655.4000000357628,1650,1655.4000000357628,1655.4000000357628,1650,1655.4000000357628,0,1655.4000000357628,0,0,,Audio Clip,Audio,3,object-680,Trials_blk1,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kack,kag,kack,k,a,1,short,0,,,,67,,
41,1734454052754,17/12/2024 16:47:32,1734436052754,-5,17/12/2024 06:47:32,170312,15,task-xnib,,42081952,BLIND,12288528,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1470x956,1470x797,,,0,Coda prediction task (Single stim LONG),26,headphone_test_accept,12-11-24,12-11-24,2,Trials_blk1,Screen 1,rvjw9l,1,info,audio started,5887.100000023842,5882.800000000003,5887.100000023842,5887.100000023842,5882.800000000003,5887.100000023842,0,5887.100000023842,0,0,,Audio Clip,Audio,4,object-681,Trials_blk1,Ted has a pup named ___,ka_50_sent.mp3,ka_50_word.mp3,kack,kag,kack,k,a,1,short,0,,,,67,,
